,id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
0,25273,7277,Lego Pepe Vision,$LPV,lego-pepe-vision,1,2023-05-14T23:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x5A56d6AC008dC1Fb595D19A38ec5F3B56a382736
0,25275,5936,APIENS,APN,apiens,1,2023-05-14T23:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xeF7c2AB5fAfEA06f8AeE63c866d0BE1846C35F68
0,25276,7337,Daddy Pepe,DAPEPE,daddy-pepe,1,2023-05-14T23:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xe1048aa96855c3c642238614929695494afba5d9
0,25277,10057,SCRAPPY,SCRAPPY,scrappy,1,2023-05-15T00:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x9116300a6d6d4b0342d6cad1a20d18b0d3ee7968
0,25278,3594,SHROOMS AI,SHROOMS,shrooms-ai,1,2023-05-15T00:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x10D07423FDe4747542E76B7199B98a0d03Cf465B
0,25279,8174,PepeBullOfficial,PBULL,pepebullofficial,1,2023-05-15T00:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0ea6e4a8394AB8F344c01310a17A5f2EC203E5ae
0,25280,7577,Normie,NORMIE,normie,1,2023-05-15T00:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x772c44b5166647b135bb4836abc4e06c28e94978
0,25281,3101,BRUH,BRUH,bruh,1,2023-05-15T00:25:00.000Z,2023-06-26T12:25:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0xB5B5b428e4DE365F809CeD8271D202449e5c2F72
0,25282,7245,PEPEZilla,PEPEZILLA,pepezilla,1,2023-05-15T00:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x7c3fe46fc96bcc4c9df22b8bf13cadcb2481b654
0,25283,5469,Pepelon,PEPELON,pepelon,1,2023-05-15T00:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xDd80c9625E13dB655840Ed47aF90Cc78702367eD
0,25284,3156,Wrapped Dogecoin,WDOGE,wrapped-dogecoin,1,2023-05-15T09:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8aa9381b2544b48c26f3b850F6e07E2c5161EB3e
0,25285,6339,MigMig Swap,MIGMIG,migmig-swap,1,2023-05-15T09:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x557e048444f6CCc68D5b5DCce8d3eb4d283c911E
0,25286,5264,Capybara,BARA,capybara-bara,1,2023-05-15T09:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xF190dbD849E372FF824e631a1FdF199f38358BCf
0,25287,2883,Generational Wealth,GEN,generational-wealth,1,2023-05-15T09:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xcae3fAA4B6cF660AEF18474074949BA0948bc025
0,25288,10058,Jackie Coin,JACKIE,jackie-coin,1,2023-05-15T09:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xe46Ea61EFb68572cd14cbC137b79c1ACe787c13E
0,25289,4369,Pepe Coin,PEPE,pepe-coin,1,2023-05-15T10:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xfe1ef2b469846d1832b25095ff51b004f090e0c6
0,25291,7591,Chupe money,CHUPE,chupe-money,1,2023-05-15T10:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8b7Cefb650cc83e84D0669D334DfDd7025BB9651
0,25292,10059,Fake Market Cap,CAP,fake-market-cap,1,2023-05-15T10:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xc6cd44F9630886a7492cEa3d9860e0510933A600
0,25293,10060,SAUDI Milady,SAUDILADYS,saudi-milady,1,2023-05-15T10:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x76c4f19418cd13428216e5545697776ced01c06b
0,25296,4942,SnailMoon,SNM,snailmoon,1,2023-05-15T11:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x77571a64342667f7818520ef004b2b91f47a266b
0,25299,4186,Gays Inu,LGBTQ,gays-inu,1,2023-05-17T12:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x129DaAC6e29145499d80a86e9EF3002e9B2DE068
0,25301,7866,Raichu Inu,RINU,raichu-inu,1,2023-05-15T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x281ef5873888d99b74bff381e903e04330c51ed8
0,25302,7570,HARAM,HARAM,haram,1,2023-05-15T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xc961da88bb5e8ee2ba7dfd4c62a875ef80f7202f
0,25303,7832,Black Pepe,PEPEB,black-pepe,1,2023-05-15T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xda549e2844489845188abbdc312c92e784b9044a
0,25304,4774,greg,GREG,greg,1,2023-05-15T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2B9a49417F9c9c8Dd18EF5bb37c20637441Ad67a
0,25305,6834,NFTEarth,NFTE,nftearth,1,2023-05-16T04:40:00.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0f9b80fc3c8b9123D0aEf43Df58ebDBC034A8901
0,25307,7500,BOJACK,BOJACK,bojack,1,2023-05-16T08:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x339fd7674cb25803e31be976ec76cbbbf0e9f205
0,25308,2896,Esco Coin,ESCO,esco-coin,1,2023-05-16T08:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7163436b8efffb469f6bb81cc908b1661d4795e6
0,25309,10061,Stoned Pepe,STONED,stoned-pepe,1,2023-05-16T08:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xa29681a78416c689a955e3e9e61348b348b9532d
0,25310,7106,Pepeki,PEPEKI,pepeki,1,2023-05-16T09:10:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x192eb3e89C09590dDB86AF1172094b0719a67B34
0,25311,8330,Astro Pepe,ASTROPEPE,astro-pepe,1,2023-05-16T09:10:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x8f2588f8627107b233d65c7B65C93c17aC11c871
0,25312,6153,0xShield,SHIELD,0xshield,1,2023-05-16T09:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x3e98253D316856Df99c17686aF1A6a0107956F0b
0,25313,7080,TRUST,TRUST,trust-coin-eth,1,2023-05-16T08:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xD4074c1E48E11615fD1cfE8cbE691F5ab944aAa6
0,25314,8046,Pengu,PENGU,pengu,1,2023-05-16T09:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x26b17fC034b82A20563dbB02EC9E78B1D65d7a58
0,25315,6221,LIULIU,LIULIU,liuliu,1,2023-05-16T09:40:00.000Z,2023-06-26T12:25:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0xfF10886fC52FeEc34eEdb5646a32C79349F8B497
0,25319,4514,Nothing Token,THING,nothing-token,1,2023-05-16T12:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xffd822149fa6749176c7a1424e71a417f26189c8
0,25323,3657,UMMA Token,UMMA,umma-token,1,2023-05-16T15:47:00.000Z,2023-06-26T12:27:00.000Z,,3890.0,Polygon,MATIC,polygon,0x36596A1dC57c695Bed1A063470a7802797Dca133
0,25324,5461,veSync,VS,vesync,1,2023-05-16T16:40:00.000Z,2023-06-26T12:25:00.000Z,,24091.0,zkSync,TBD,zksync,0x5756A28E2aAe01F600FC2C01358395F5C1f8ad3A
0,25325,3892,Pumbaa,PUMBAA,pumbaa,1,2023-05-16T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x587f98281a2013a8E8C9C4513d80240Ec83d777F
0,25327,6643,MYCOWRIE,COWRIE,cowrie,1,2023-05-16T17:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xDe51D1599339809CaFB8194189cE67d5BdcA9E9E
0,25328,5919,Scat,CAT,scat,1,2023-05-16T17:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x02d7a93829b365b7ad4c582dace1493aac50a290
0,25329,3560,CHECKS,CHECKS,checks,1,2023-05-16T18:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x049e9f5369358786a1ce6483d668d062cfe547ec
0,25330,5664,Realm Anima,ANIMA,realm-anima,1,2023-06-07T19:40:00.000Z,2023-06-26T12:25:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0xcCd05A0fcfc1380e9Da27862Adb2198E58e0D66f
0,25331,6301,Pepe AI,PEPEAI,pepe-ai-bsc,1,2023-05-16T19:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xe57F73EB27Da9D17f90C994744D842e95700C100
0,25332,3985,Me Gusta,GUSTA,me-gusta,1,2023-05-16T19:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xe2f668f6166eda65620a01c4c116a5f6e5528614
0,25333,3070,MuratiAI,MURATIAI,muratiai,1,2023-05-17T01:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x69c2fcae7e30b429166bd616a322e32bec036bcf
0,25334,10062,JEW PEPE,Jpepe,jew-pepe,1,2023-05-17T01:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x514441adfa7ec1b057bcfb8ff70ecd6ac9704071
0,25335,10063,TouchGrass,GRASS,touchgrass,1,2023-05-17T08:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xA63f8bC44F4C8999f61ab986D9Dc3A2635f80Da9
0,25336,7170,Jeet BSC,JEET,jeet-bsc,1,2023-05-17T09:10:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xa362c652c9570140b261ae9983827eee4483e614
0,25337,3292,Gravita Protocol,GRAI,gravita-protocol,1,2023-05-17T18:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x15f74458aE0bFdAA1a96CA1aa779D715Cc1Eefe4
0,25338,5921,Family Guy,GUY,family-guy,1,2023-05-17T10:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4743a7a193cdf202035e9bc6830a07f1607630c4
0,25340,7882,Trump Army,TRUMPARMY,trump-army,1,2023-05-17T10:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x7361de48dde2d05e379d9e6641b7e7b2e323a464
0,25342,10064,Crazy Frog,CF,crazy-frog,1,2023-05-17T10:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x50583dfa0Fa5805712B1E6091a76515E8aae0CE0
0,25343,4627,The White Lotus,LOTUS,the-white-lotus,1,2023-05-17T11:10:00.000Z,2023-06-26T12:25:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0xef261714f7e5ba6b86f4780eb6e3bf26b10729cf
0,25345,4537,Marshall Inu,MRI,marshall-inu-token,1,2023-05-17T11:34:00.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf10b8b6dC146616b86e14eb811e49A7cc64dFd5A
0,25347,5425,OIL Token,OIL,oil-token,1,2023-05-17T12:40:00.000Z,2023-06-26T12:25:00.000Z,,23254.0,Core,CORE,core-dao,0x74c7b589209ce095a219f8bdf941de117656cbd6
0,25348,5155,Sluts,$SLUTS,sluts,1,2023-05-17T12:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x70867288A47045E156C5fE2370C33a8900Ebea59
0,25349,7302,BENDER,BENDER,bender,1,2023-05-17T13:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0ea09f80693187dece2b0ba3582433459eb75942
0,25350,7799,Mule,MULE,mule,1,2023-05-17T13:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x25b2f1d04dd68f95f9ab5d511b92e21dbbb2d173
0,25351,6989,DAN,$DAN,dan,1,2023-05-17T15:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xb5bacca994ebce5f961930914a10110103b2260b
0,25352,7549,SMUDGE,SMUD,smudge,1,2023-05-17T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0A28f2Dce5917e6824cb8b717cCA6d7607C4571c
0,25353,10065,PEPE HOLIC,PEPEH,pepe-holic,1,2023-05-17T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x4B219B9a95F3f13e24f787D69F2FD6835C062f3d
0,25354,2728,A3S Protocol,AA,a3s-protocol,1,2023-05-24T15:40:00.000Z,2023-06-26T12:25:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0xb0ecc6ac0073c063dcfc026ccdc9039cae2998e1
0,25355,7569,Billionaire Pepe,BPEPE,billionaire-pepe,1,2023-05-17T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x03c451E54045CAc39FfBda82aed88bcB85E7F6AE
0,25356,5732,Y U No Guy,YUN,y-u-no-guy,1,2023-05-17T19:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf2287fe66d290e06eaa109f274f01f621bcd6267
0,25357,6739,Gamba,GAMBA,gamba,1,2023-05-17T19:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4D6ea05039b9d8bB4eB36DF5321D7a3394555DE5
0,25359,3955,Pepe Coin,PEPE,pepe-coin-bsc2,1,2023-05-17T19:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xb46584e0efdE3092e04010A13f2eAe62aDb3b9F0
0,25360,5848,Grumpy Cat,GRUMPYCAT,grumpy-cat-token,1,2023-05-17T19:25:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x5864e9cc8c09ec78f4f1cbfdcd36367ff50278a3
0,25362,10066,CRYPTO PENGUIN,CLUB,crypto-penguin,1,2023-05-17T20:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x4E86b21aD7EEF415C08FdE58066272897495ab41
0,25363,3945,Shuggi,SHUGGI,shuggi,1,2023-05-18T04:31:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x6d6b11219a15aefc32a430ac7ad6429ad36748c9
0,25365,6115,GeoLeaf,GLT,geoleaf,1,2023-05-18T05:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x5bacf846595cd00379592f07831f734653e6feb2
0,25366,3769,EdFi,EDFI,edfi,1,2023-05-18T05:56:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x76c81e322fe678f9391029d571453fad9bc9e73e
0,25367,8430,Lint,LINT,lint,1,2023-05-18T05:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x11f9e9B3c539368BEA16DDE2108B748a9672D714
0,25368,4117,100xgems,100XGEMS,100xgems,1,2023-05-18T05:40:00.000Z,2023-06-26T12:30:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x62aa9b2830cb02dc6951c3cc3a35035df0b77432
0,25369,10067,Fuzz Finance,FUZZ,fuzz-finance,1,2023-05-20T18:56:00.000Z,2023-06-26T12:26:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0x58E50e24d5160DEf294B6b6410d12C597054B79E
0,25370,6600,Venom,VNM,venom-vnm,1,2023-05-18T05:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x804ea14b08dec488e5b0bc408f23eef107fe3717
0,25372,10068,Tonpound,TPI,tonpound,1,2023-05-19T20:49:00.000Z,2023-06-26T12:29:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5cb17273BFE227bD791CEEe31C9d5db6289f2797
0,25373,10069,MyChatAI,MYCHAT,mychatai,1,2023-05-18T06:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xfa07dBcabDB7A290EC27Ee2632e6eE7639a7c4b6
0,25376,5503,Magic Crystal,MC,magic-crystal,1,2023-05-18T06:31:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x59C49B54D4425C7fF1E49f40958a14d48cC87c26
0,25377,7665,BananaCoin,Banana,bananacoin,1,2023-05-18T08:10:00.000Z,2023-06-26T12:25:00.000Z,,11841.0,Arbitrum,ARB,arbitrum,0x7985de01b26c1efaba8bf4a9971a32dff8661bfb
0,25378,2682,I LOVE SNOOPY,LOVESNOOPY,i-love-snoopy,1,2023-05-18T11:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xf0edac27aa3e85e2d176f689b0025f90c154393a
0,25379,7571,BEER,BEER,beer,1,2023-05-18T11:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0d58df0929b6baf8ed231f3fa672f0e5dcd665f7
0,25380,3282,SUIA,SUIA,suia,1,2023-05-18T11:55:00.000Z,2023-06-26T12:25:00.000Z,,20947.0,Sui,SUI,sui,0x1d58e26e85fbf9ee8596872686da75544342487f95b1773be3c9a49ab1061b19::suia_token::SUIA_TOKEN
0,25382,10070,Plug Power AI,PPAI,plug-power-ai,1,2023-05-18T13:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xefd1c4bc2d22639ea86b70e249eec0ccabf54f06
0,25383,4615,MnICorp,MNI,mnicorp,1,2023-05-18T13:40:00.000Z,2023-06-26T12:25:00.000Z,,3890.0,Polygon,MATIC,polygon,0x1c5ea1a050633dd9136e42ce675211116f465692
0,25384,7496,Zeus,ZEUS,zeus-ai-token,1,2023-05-18T14:41:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x63fcde9dacf232760372dca5341e2ca3c65f5906
0,25385,3229,Wagmi Coin,WAGMI,wagmi-,1,2023-05-18T13:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xef8e456967122db4c3c160314bde8d2602ad6199
0,25386,3226,BISOSwap,BISO,bisoswap,1,2023-05-25T08:10:00.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,25387,5441,MeowCat,MEOW,meowcat,1,2023-05-18T13:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xa73595d936daf28b691fbfdeed598f6a2163ab8b
0,25388,6215,FROGGO The Last Pepe,FROGGO,froggo-the-last-pepe,1,2023-05-18T13:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x7806Dad5651d657986f5cB27932d59d90F1646C7
0,25389,3485,Cyberstella,STL,cyberstella,1,2023-05-18T14:10:00.000Z,2023-06-26T12:25:00.000Z,,5805.0,Avalanche,AVAX,avalanche,0x66B071A55b7c258c2086527e35EE355771aA05B8
0,25390,10071,Wazowski Inu,$WAZO,wazowski-inu,1,2023-05-18T14:10:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x866d4f8d0c15b58802d5b9cb672a9c4e14cb3006
0,25391,1451,The QWAN,QWAN,the-qwan,1,2023-05-31T17:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xeee0fe52299f2de8e2ed5111cd521ab67dcf0faf
0,25393,10072,GucciPepe,GUCCIPEPE,guccipepe,1,2023-05-18T18:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xe96a53af382c669848a87d42df3af6e08c34fa5e
0,25394,5206,Pear Swap,PEAR,pear-swap,1,2023-05-18T18:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x5dcd6272c3cbb250823f0b7e6c618bce11b21f90
0,25395,10073,Arcade Corgi,AC,arcade-corgi,1,2023-05-18T18:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xf836b71085ac99c1841413fda1f8e59c0f2d5f1c
0,25396,3578,TWELVE ZODIAC,TWELVE,twelve-zodiac,1,2023-05-18T18:56:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0xbd6ceeef56985b608252c3651dd903a3fcc34910
0,25397,3751,Crypto Emergency,CEM,crypto-emergency,1,2023-05-18T19:10:00.000Z,2023-06-26T12:25:00.000Z,,,,,,
0,25398,6342,SuiShiba,SUISHIB,suishiba,1,2023-05-18T19:10:00.000Z,2023-06-26T12:25:00.000Z,,20947.0,Sui,SUI,sui,0x1e520f3bb4b93938cf2bc90fb8d709ed3042dbf3c0290824c0ace15e583e8162::suishiba::SUISHIBA
0,25399,3190,My Dudes,DUDES,my-dudes,1,2023-05-19T05:56:00.000Z,2023-06-26T12:26:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x971aaBCf9E922e1003969A7662a43765D4527b82
0,25400,3724,LarryCoin,LARRY,larry-coin,1,2023-05-19T06:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xd08623FB2A1f044025EEC65886011CF5D0F06B01
0,25401,7682,Red Pepe,REDPEPE,red-pepe,1,2023-05-19T06:10:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xa93E4bbE09b834b5A13DCD832daeaefE79fB4AE9
0,25402,8275,GRETA,GRETA,greta,1,2023-05-19T06:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7b2562b0ae8c7dd3888b1ac1038148f616a5dc7c
0,25403,7359,Mango Farmers Club,MANGO,mango-farmers-club,1,2023-05-25T08:40:00.000Z,2023-06-26T12:25:00.000Z,,3890.0,Polygon,MATIC,polygon,0x1fA03eDB1B8839a5319A7D2c1Ae6AAE492342bAD
0,25404,6196,Pepe Monsta,MEPE,pepe-monsta,1,2023-05-19T06:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xc80285cbe1b73aa6b7f984abdc7ee85cced6df43
0,25406,10074,PepePunks,PEPEPUNK,pepepunks,1,2023-05-19T06:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xf4167609449b08C49D40948aA374E3Dd5f1d3398
0,25407,5617,Wombex WOM,WMXWOM,wombex-wom,1,2023-05-19T07:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x0415023846Ff1C6016c4d9621de12b24B2402979
0,25409,10075,American Dad,DAD,american-dad,1,2023-05-19T07:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x51bc758e53f3305d752bc88e836b98b9ab917bae
0,25410,8463,PEPE inu,PEPEINU,pepeinu,1,2023-05-19T07:55:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xbffFD68774Aa006840385CB021966188990a2d1A
0,25412,7776,CyberTruck,TRUCK,cybertruck,1,2023-05-19T08:25:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xab5d6508e4726141d29c6074ab366afa03f4ec8d
0,25413,2657,DollarSqueeze,DSQ,dollarsqueeze,1,2023-05-19T08:26:00.000Z,2023-06-26T12:26:00.000Z,,1839.0,BNB,BNB,bnb,0x761626b095a85131646403c158d8fe81fc7092d9
0,25415,6548,Poope,POOPE,poope,1,2023-05-19T08:55:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2dd7144B701bd66bc12eC17F1afAad409F0e32Cf
0,25416,7825,JUSTANEGG,EGG,justanegg,1,2023-05-19T09:10:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x7e85B369d170Ebf127367400B1F399cb18027309
0,25417,2671,PulseX,PLSX,pulsex,1,2023-05-19T10:40:00.000Z,2023-06-26T12:25:00.000Z,,11145.0,Pulsechain,PLS,pulsechain,0x95b303987a60c71504d99aa1b13b4da07b0790ab
0,25418,10076,BERT,$BERT,bert,1,2023-05-19T09:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x8E58bcB05d0F011Db32BABAc2E916Fa9BF035280
0,25419,3136,HyperGPT,HGPT,hypergpt,1,2023-06-12T14:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0x529C79f6918665EBE250F32eeEAA1d410a0798C6
0,25420,6721,PEPE Donalds,PEPEDONALDS,pepe-donalds,1,2023-05-19T10:40:00.000Z,2023-06-26T12:25:00.000Z,,1839.0,BNB,BNB,bnb,0xD0bF5F3Dd55573f4AE099671Bfd09825e273A3B3
0,25421,2827,WEWE,WEWE,wewe,1,2023-05-19T12:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x1e917e764bc34d3bc313fe8159a6bd9d9ffd450d
0,25422,2647,PSYOP,PSYOP,psyop-eth,1,2023-05-19T12:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0xaa07810aE08575921c476Ff088bc949da43e4964
0,25423,3937,Scooby Doo,SODO,scooby-doo,1,2023-05-19T13:48:00.000Z,2023-06-26T12:28:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x0038e74ff4dad34404e74b0cb96db8ca26efc24d
0,25424,5055,FOFO Token,FOFO,fofo-token,1,2023-05-19T13:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x27f103f86070cc639fef262787a16887d22d8415
0,25426,2856,XActRewards,XACT,xactrewards,1,2023-05-19T15:56:00.000Z,2023-06-26T12:26:00.000Z,,3890.0,Polygon,MATIC,polygon,0xD6c93ab226455c524663EEbD79FA2dE9395c7D8d
0,25427,3310,Bank,$BANK,bank,1,2023-05-19T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x9360C489056b64D5003Bf22f4f31458e31cc8028
0,25428,6879,Kaeru,$KAERU,kaeru,1,2023-05-19T16:40:00.000Z,2023-06-26T12:25:00.000Z,,1027.0,Ethereum,ETH,ethereum,0x2Ce125b558537058FeC9576f67363112D3Dd86bb
